system:index,date,system:time_start,val,.geo
20230808113000,2023/8/8-11:30:0,1.6914942E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808120000,2023/8/8-12:0:0,1.691496E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808123000,2023/8/8-12:30:0,1.6914978E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808130000,2023/8/8-13:0:0,1.6914996E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808133000,2023/8/8-13:30:0,1.6915014E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808140000,2023/8/8-14:0:0,1.6915032E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808143000,2023/8/8-14:30:0,1.691505E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808150000,2023/8/8-15:0:0,1.6915068E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808153000,2023/8/8-15:30:0,1.6915086E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808160000,2023/8/8-16:0:0,1.6915104E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808163000,2023/8/8-16:30:0,1.6915122E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808170000,2023/8/8-17:0:0,1.691514E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808173000,2023/8/8-17:30:0,1.6915158E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808180000,2023/8/8-18:0:0,1.6915176E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808183000,2023/8/8-18:30:0,1.6915194E12,{precipitationCal=0.545099139213562},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808190000,2023/8/8-19:0:0,1.6915212E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808193000,2023/8/8-19:30:0,1.691523E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808200000,2023/8/8-20:0:0,1.6915248E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808203000,2023/8/8-20:30:0,1.6915266E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808210000,2023/8/8-21:0:0,1.6915284E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808213000,2023/8/8-21:30:0,1.6915302E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808220000,2023/8/8-22:0:0,1.691532E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808223000,2023/8/8-22:30:0,1.6915338E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808230000,2023/8/8-23:0:0,1.6915356E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230808233000,2023/8/8-23:30:0,1.6915374E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809000000,2023/8/9-0:0:0,1.6915392E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809003000,2023/8/9-0:30:0,1.691541E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809010000,2023/8/9-1:0:0,1.6915428E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809013000,2023/8/9-1:30:0,1.6915446E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809020000,2023/8/9-2:0:0,1.6915464E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809023000,2023/8/9-2:30:0,1.6915482E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809030000,2023/8/9-3:0:0,1.69155E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809033000,2023/8/9-3:30:0,1.6915518E12,{precipitationCal=0.5099999904632568},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809040000,2023/8/9-4:0:0,1.6915536E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809043000,2023/8/9-4:30:0,1.6915554E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809050000,2023/8/9-5:0:0,1.6915572E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809053000,2023/8/9-5:30:0,1.691559E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809060000,2023/8/9-6:0:0,1.6915608E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809063000,2023/8/9-6:30:0,1.6915626E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809070000,2023/8/9-7:0:0,1.6915644E12,{precipitationCal=0.5999999642372131},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809073000,2023/8/9-7:30:0,1.6915662E12,{precipitationCal=0.6178407669067383},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809080000,2023/8/9-8:0:0,1.691568E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809083000,2023/8/9-8:30:0,1.6915698E12,{precipitationCal=1.0927338600158691},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809090000,2023/8/9-9:0:0,1.6915716E12,{precipitationCal=1.2705333232879639},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809093000,2023/8/9-9:30:0,1.6915734E12,{precipitationCal=0.9629457592964172},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809100000,2023/8/9-10:0:0,1.6915752E12,{precipitationCal=1.108209252357483},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809103000,2023/8/9-10:30:0,1.691577E12,{precipitationCal=1.7130569219589233},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809110000,2023/8/9-11:0:0,1.6915788E12,{precipitationCal=3.064919948577881},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809113000,2023/8/9-11:30:0,1.6915806E12,{precipitationCal=3.0799999237060547},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809120000,2023/8/9-12:0:0,1.6915824E12,{precipitationCal=2.8372247219085693},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809123000,2023/8/9-12:30:0,1.6915842E12,{precipitationCal=1.2418612241744995},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809130000,2023/8/9-13:0:0,1.691586E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809133000,2023/8/9-13:30:0,1.6915878E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809140000,2023/8/9-14:0:0,1.6915896E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809143000,2023/8/9-14:30:0,1.6915914E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809150000,2023/8/9-15:0:0,1.6915932E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809153000,2023/8/9-15:30:0,1.691595E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809160000,2023/8/9-16:0:0,1.6915968E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809163000,2023/8/9-16:30:0,1.6915986E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809170000,2023/8/9-17:0:0,1.6916004E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809173000,2023/8/9-17:30:0,1.6916022E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809180000,2023/8/9-18:0:0,1.691604E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809183000,2023/8/9-18:30:0,1.6916058E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809190000,2023/8/9-19:0:0,1.6916076E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809193000,2023/8/9-19:30:0,1.6916094E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809200000,2023/8/9-20:0:0,1.6916112E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809203000,2023/8/9-20:30:0,1.691613E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809210000,2023/8/9-21:0:0,1.6916148E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809213000,2023/8/9-21:30:0,1.6916166E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809220000,2023/8/9-22:0:0,1.6916184E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809223000,2023/8/9-22:30:0,1.6916202E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809230000,2023/8/9-23:0:0,1.691622E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230809233000,2023/8/9-23:30:0,1.6916238E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810000000,2023/8/10-0:0:0,1.6916256E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810003000,2023/8/10-0:30:0,1.6916274E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810010000,2023/8/10-1:0:0,1.6916292E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810013000,2023/8/10-1:30:0,1.691631E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810020000,2023/8/10-2:0:0,1.6916328E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810023000,2023/8/10-2:30:0,1.6916346E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810030000,2023/8/10-3:0:0,1.6916364E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810033000,2023/8/10-3:30:0,1.6916382E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810040000,2023/8/10-4:0:0,1.69164E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810043000,2023/8/10-4:30:0,1.6916418E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810050000,2023/8/10-5:0:0,1.6916436E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810053000,2023/8/10-5:30:0,1.6916454E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810060000,2023/8/10-6:0:0,1.6916472E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810063000,2023/8/10-6:30:0,1.691649E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810070000,2023/8/10-7:0:0,1.6916508E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810073000,2023/8/10-7:30:0,1.6916526E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810080000,2023/8/10-8:0:0,1.6916544E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810083000,2023/8/10-8:30:0,1.6916562E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810090000,2023/8/10-9:0:0,1.691658E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810093000,2023/8/10-9:30:0,1.6916598E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810100000,2023/8/10-10:0:0,1.6916616E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810103000,2023/8/10-10:30:0,1.6916634E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810110000,2023/8/10-11:0:0,1.6916652E12,{precipitationCal=2.6756198406219482},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810113000,2023/8/10-11:30:0,1.691667E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810120000,2023/8/10-12:0:0,1.6916688E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810123000,2023/8/10-12:30:0,1.6916706E12,{precipitationCal=0.5504760146141052},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810130000,2023/8/10-13:0:0,1.6916724E12,{precipitationCal=4.937716007232666},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810133000,2023/8/10-13:30:0,1.6916742E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810140000,2023/8/10-14:0:0,1.691676E12,{precipitationCal=0.549375593662262},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810143000,2023/8/10-14:30:0,1.6916778E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810150000,2023/8/10-15:0:0,1.6916796E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810153000,2023/8/10-15:30:0,1.6916814E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810160000,2023/8/10-16:0:0,1.6916832E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810163000,2023/8/10-16:30:0,1.691685E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810170000,2023/8/10-17:0:0,1.6916868E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810173000,2023/8/10-17:30:0,1.6916886E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810180000,2023/8/10-18:0:0,1.6916904E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810183000,2023/8/10-18:30:0,1.6916922E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810190000,2023/8/10-19:0:0,1.691694E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810193000,2023/8/10-19:30:0,1.6916958E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810200000,2023/8/10-20:0:0,1.6916976E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810203000,2023/8/10-20:30:0,1.6916994E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810210000,2023/8/10-21:0:0,1.6917012E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810213000,2023/8/10-21:30:0,1.691703E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810220000,2023/8/10-22:0:0,1.6917048E12,{precipitationCal=2.4941225051879883},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810223000,2023/8/10-22:30:0,1.6917066E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810230000,2023/8/10-23:0:0,1.6917084E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230810233000,2023/8/10-23:30:0,1.6917102E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811000000,2023/8/11-0:0:0,1.691712E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811003000,2023/8/11-0:30:0,1.6917138E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811010000,2023/8/11-1:0:0,1.6917156E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811013000,2023/8/11-1:30:0,1.6917174E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811020000,2023/8/11-2:0:0,1.6917192E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811023000,2023/8/11-2:30:0,1.691721E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811030000,2023/8/11-3:0:0,1.6917228E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811033000,2023/8/11-3:30:0,1.6917246E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811040000,2023/8/11-4:0:0,1.6917264E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811043000,2023/8/11-4:30:0,1.6917282E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811050000,2023/8/11-5:0:0,1.69173E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811053000,2023/8/11-5:30:0,1.6917318E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811060000,2023/8/11-6:0:0,1.6917336E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811063000,2023/8/11-6:30:0,1.6917354E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811070000,2023/8/11-7:0:0,1.6917372E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811073000,2023/8/11-7:30:0,1.691739E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811080000,2023/8/11-8:0:0,1.6917408E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811083000,2023/8/11-8:30:0,1.6917426E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811090000,2023/8/11-9:0:0,1.6917444E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811093000,2023/8/11-9:30:0,1.6917462E12,{precipitationCal=0.9078911542892456},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811100000,2023/8/11-10:0:0,1.691748E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811103000,2023/8/11-10:30:0,1.6917498E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811110000,2023/8/11-11:0:0,1.6917516E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811113000,2023/8/11-11:30:0,1.6917534E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811120000,2023/8/11-12:0:0,1.6917552E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811123000,2023/8/11-12:30:0,1.691757E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811130000,2023/8/11-13:0:0,1.6917588E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811133000,2023/8/11-13:30:0,1.6917606E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811140000,2023/8/11-14:0:0,1.6917624E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811143000,2023/8/11-14:30:0,1.6917642E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811150000,2023/8/11-15:0:0,1.691766E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811153000,2023/8/11-15:30:0,1.6917678E12,{precipitationCal=6.859999656677246},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811160000,2023/8/11-16:0:0,1.6917696E12,{precipitationCal=7.034482479095459},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811163000,2023/8/11-16:30:0,1.6917714E12,{precipitationCal=4.943401336669922},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811170000,2023/8/11-17:0:0,1.6917732E12,{precipitationCal=6.012777328491211},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811173000,2023/8/11-17:30:0,1.691775E12,{precipitationCal=7.047725200653076},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811180000,2023/8/11-18:0:0,1.6917768E12,{precipitationCal=7.312213897705078},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811183000,2023/8/11-18:30:0,1.6917786E12,{precipitationCal=11.451513290405273},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811190000,2023/8/11-19:0:0,1.6917804E12,{precipitationCal=14.717385292053223},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811193000,2023/8/11-19:30:0,1.6917822E12,{precipitationCal=20.098947525024414},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811200000,2023/8/11-20:0:0,1.691784E12,{precipitationCal=20.139999389648438},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811203000,2023/8/11-20:30:0,1.6917858E12,{precipitationCal=20.139999389648438},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811210000,2023/8/11-21:0:0,1.6917876E12,{precipitationCal=20.139999389648438},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811213000,2023/8/11-21:30:0,1.6917894E12,{precipitationCal=20.139999389648438},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811220000,2023/8/11-22:0:0,1.6917912E12,{precipitationCal=10.376596450805664},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811223000,2023/8/11-22:30:0,1.691793E12,{precipitationCal=3.5083961486816406},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811230000,2023/8/11-23:0:0,1.6917948E12,{precipitationCal=2.1495957374572754},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230811233000,2023/8/11-23:30:0,1.6917966E12,{precipitationCal=1.362321376800537},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812000000,2023/8/12-0:0:0,1.6917984E12,{precipitationCal=1.1057146787643433},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812003000,2023/8/12-0:30:0,1.6918002E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812010000,2023/8/12-1:0:0,1.691802E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812013000,2023/8/12-1:30:0,1.6918038E12,{precipitationCal=0.975749135017395},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812020000,2023/8/12-2:0:0,1.6918056E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812023000,2023/8/12-2:30:0,1.6918074E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812030000,2023/8/12-3:0:0,1.6918092E12,{precipitationCal=0.5800008177757263},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812033000,2023/8/12-3:30:0,1.691811E12,{precipitationCal=0.5799999833106995},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812040000,2023/8/12-4:0:0,1.6918128E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812043000,2023/8/12-4:30:0,1.6918146E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812050000,2023/8/12-5:0:0,1.6918164E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812053000,2023/8/12-5:30:0,1.6918182E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812060000,2023/8/12-6:0:0,1.69182E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812063000,2023/8/12-6:30:0,1.6918218E12,{precipitationCal=0.6670302748680115},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812070000,2023/8/12-7:0:0,1.6918236E12,{precipitationCal=0.7299999594688416},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812073000,2023/8/12-7:30:0,1.6918254E12,{precipitationCal=0.6899999976158142},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812080000,2023/8/12-8:0:0,1.6918272E12,{precipitationCal=0.6660090088844299},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812083000,2023/8/12-8:30:0,1.691829E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812090000,2023/8/12-9:0:0,1.6918308E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812093000,2023/8/12-9:30:0,1.6918326E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812100000,2023/8/12-10:0:0,1.6918344E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812103000,2023/8/12-10:30:0,1.6918362E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812110000,2023/8/12-11:0:0,1.691838E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812113000,2023/8/12-11:30:0,1.6918398E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812120000,2023/8/12-12:0:0,1.6918416E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812123000,2023/8/12-12:30:0,1.6918434E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812130000,2023/8/12-13:0:0,1.6918452E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812133000,2023/8/12-13:30:0,1.691847E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812140000,2023/8/12-14:0:0,1.6918488E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812143000,2023/8/12-14:30:0,1.6918506E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812150000,2023/8/12-15:0:0,1.6918524E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812153000,2023/8/12-15:30:0,1.6918542E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812160000,2023/8/12-16:0:0,1.691856E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812163000,2023/8/12-16:30:0,1.6918578E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812170000,2023/8/12-17:0:0,1.6918596E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812173000,2023/8/12-17:30:0,1.6918614E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812180000,2023/8/12-18:0:0,1.6918632E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812183000,2023/8/12-18:30:0,1.691865E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812190000,2023/8/12-19:0:0,1.6918668E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812193000,2023/8/12-19:30:0,1.6918686E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812200000,2023/8/12-20:0:0,1.6918704E12,{precipitationCal=1.4900000095367432},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812203000,2023/8/12-20:30:0,1.6918722E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812210000,2023/8/12-21:0:0,1.691874E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812213000,2023/8/12-21:30:0,1.6918758E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
20230812220000,2023/8/12-22:0:0,1.6918776E12,{precipitationCal=null},"{""type"":""MultiPoint"",""coordinates"":[]}"
